ID,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,PropertyTaxRate,RenovationQuality,LocalAmenities,TransportAccess,Fireplace,HouseColor,Garage,Floors,Windows,PreviousSalePrice,IsLuxury
2110,0.9392040068674964,1325.96,0.9313165965045118,-0.008388007682344774,876.35,13.03,10.0,55.88,8.51,94.91,0.66,7.64,5.46,4.87,No,Blue,No,1,15,420059.0146,1
2113,0.8619293273325249,1899.29,0.9296592778642879,0.9702128885912258,359.86,12.78,10.0,6.18,3.25,88.55,0.15,6.84,6.21,10.0,Yes,Yellow,No,1,15,864849.2076,1
2114,1.3609266262911743,1840.83,0.3759757601581534,0.9702128885912258,409.58,20.31,9.98,87.57,3.47,93.1,1.23,5.58,4.55,1.88,No,Blue,No,1,26,389729.5315,1
2120,0.9812211492026802,1102.68,-1.1878277437103808,1.9488137848647964,108.35,37.13,9.09,22.67,15.44,92.11,1.61,6.14,2.75,5.03,No,Green,No,1,1,323767.7034,0
2122,-0.11987906655684509,990.49,-1.1878277437103808,0.9702128885912258,7.88,31.15,4.67,30.04,5.1,90.19,1.45,4.57,7.06,5.44,Yes,Yellow,No,1,11,291430.6792,1
2123,0.41349885013650595,1010.29,0.9845548260393528,-0.008388007682344774,172.3,32.07,6.4,26.92,12.07,99.9,1.84,5.79,6.61,9.02,No,Green,No,2,13,507117.5168,1
2124,-0.024916449935845398,1084.89,-1.0348782005162884,0.9702128885912258,118.5,35.82,5.33,42.04,26.92,99.9,1.67,3.78,6.16,4.37,No,White,No,1,6,408528.7437,1
2126,-0.14518434904718383,550.0,0.6639101681973364,-0.008388007682344774,214.99,30.25,4.92,93.89,1.79,99.9,1.51,5.71,2.42,3.64,No,Red,Yes,2,35,236896.5935,0
2128,0.6955780518959765,1838.9,-0.22022991818832285,-0.008388007682344774,510.38,25.36,7.88,65.43,16.96,92.56,1.04,8.15,0.4,2.0,No,Blue,No,1,10,475354.4819,1
2129,-0.003923920700773564,935.51,-0.8952075047610787,-0.008388007682344774,394.75,20.23,5.2,17.33,20.15,92.49,1.93,4.17,3.5,7.06,No,White,No,2,38,413763.6904,1
2130,0.24531603605129498,1561.19,1.008915647517553,-1.9655898002294858,471.66,31.38,6.13,17.27,16.28,99.9,1.33,7.27,6.81,9.14,Yes,Blue,Yes,1,15,445003.5571,1
2131,0.27627759979463296,1531.23,-1.1878277437103808,-0.008388007682344774,140.5,32.08,9.31,24.14,18.23,94.22,2.11,4.74,5.21,8.53,Yes,White,Yes,1,21,298130.6919,1
2133,0.7228538975672858,550.0,1.496747807748283,-0.008388007682344774,103.65,27.32,10.0,63.48,15.96,95.59,1.28,6.87,6.69,7.09,Yes,Red,Yes,1,15,362688.7104,1
2134,1.4048639271483334,1377.07,-0.28548074301284276,0.9702128885912258,295.86,23.91,9.08,11.84,27.2,93.79,1.0,5.3,6.94,6.56,No,Green,No,1,11,485708.029,1
2136,-0.15236558949803672,853.32,-0.7106589055163306,-0.9869889039559153,274.07,50.16,8.31,121.78,6.33,93.9,1.46,6.95,7.34,6.89,No,Red,Yes,1,10,208991.5136,1
2139,1.0688282677248298,1903.24,-0.012373797863902363,1.9488137848647964,993.62,14.04,10.0,3.87,4.23,98.76,1.35,6.48,9.95,8.35,No,Blue,No,1,13,513751.9858,1
2141,-0.019461274541706798,550.0,-1.1878277437103808,-0.008388007682344774,20.54,44.59,6.27,27.32,38.01,92.54,2.24,3.98,0.22,1.17,Yes,Green,Yes,1,19,204302.0707,1
2143,2.197754162080811,1216.55,0.933090160648175,-0.008388007682344774,94.0,31.08,6.71,37.08,7.25,99.9,0.67,2.29,1.14,4.07,No,Green,No,1,14,469658.9233,1
2148,0.6915811553617228,1311.64,-0.02485053001655496,0.9702128885912258,900.51,31.42,8.91,2.46,2.85,96.83,0.82,7.23,6.29,7.95,Yes,Red,No,1,12,509378.0329,1
2149,0.5987926970803908,1244.07,1.7549657640797747,0.9702128885912258,229.98,38.29,10.0,149.55,7.18,93.01,1.96,5.62,4.22,5.33,No,Blue,Yes,1,12,681413.7248,1
2150,0.8539040264408062,1257.21,0.7404856744187114,0.9702128885912258,808.46,26.25,9.78,46.72,19.11,97.06,0.45,9.03,9.49,8.11,No,Red,No,2,26,438353.1991,1
2151,2.766423401992651,1345.36,1.2520878285374384,0.9702128885912258,218.21,14.77,10.0,69.46,14.17,99.9,1.44,8.11,5.82,3.66,Yes,White,Yes,1,10,858616.1747,1
2152,0.027668869679299202,666.22,1.7658624432716525,0.9702128885912258,1166.41,47.17,6.82,18.84,13.36,96.39,1.45,5.27,6.44,9.58,Yes,Blue,No,1,17,346979.5329,1
2157,0.6213518496532224,1236.22,-1.1488215541650422,-0.008388007682344774,343.81,35.03,6.89,34.73,2.4,98.36,0.91,7.7,5.57,8.43,No,White,No,1,11,468960.4123,0
2161,-0.19019267482168645,1425.25,-0.2091748482906125,0.9702128885912258,591.26,18.81,8.96,1.74,1.35,99.42,1.27,6.62,6.94,5.7,Yes,White,No,1,18,426634.0984,1
2162,-0.11102831170832435,994.02,2.4760753445189967,0.9702128885912258,757.76,1.48,9.77,39.41,4.56,95.82,1.51,7.88,5.04,5.94,No,Yellow,No,1,15,384593.6811,1
2163,1.058868545781816,686.31,0.29291216155189986,0.9702128885912258,391.81,7.56,8.82,30.63,10.78,93.92,1.73,4.21,5.28,3.78,No,Blue,Yes,2,29,273799.3149,0
2167,1.2719203094906257,1407.15,0.4745541234693283,1.9488137848647964,850.04,35.0,9.02,86.61,58.45,89.84,1.43,6.65,8.73,10.0,No,Yellow,No,1,16,469803.2201,1
2168,0.5864341265210553,1207.99,0.7128547335839126,0.9702128885912258,617.54,0.41,9.03,17.12,10.57,97.85,1.95,6.22,8.06,7.16,No,Red,Yes,1,16,639166.3694,1
2170,0.8776214839243388,1579.61,2.333328756606021,-0.9869889039559153,700.44,39.09,6.46,15.87,9.46,98.55,0.94,7.38,10.0,8.88,No,Blue,No,1,13,540309.5412,1
2171,1.23916448599524,1787.89,1.6855619701401936,0.9702128885912258,800.38,21.09,10.0,50.93,10.82,95.8,2.03,7.98,9.58,6.02,No,Red,No,1,-1,558401.2109,1
2172,-0.05885356607362189,1427.51,-0.716130280458051,-0.008388007682344774,295.74,35.98,6.21,78.2,13.86,94.38,1.59,4.98,6.72,4.0,Yes,Red,No,1,13,211587.3843,1
2173,1.1830570848102395,1300.82,0.4994895624407052,-0.008388007682344774,233.65,46.48,8.53,2.06,38.5,99.05,1.64,5.2,5.79,3.07,No,White,No,1,12,498717.6636,1
2177,0.7495934982411799,2270.33,-1.1878277437103808,-0.008388007682344774,866.26,18.49,9.57,7.83,6.06,91.06,1.74,7.67,4.81,6.36,Yes,White,No,1,13,514599.3336,1
2178,0.8109715756147545,1532.61,0.24348875577846052,-0.008388007682344774,611.52,41.13,5.54,75.26,27.41,92.04,1.44,4.91,6.91,5.94,No,Blue,No,2,6,452090.244,1
2181,0.43264845240924316,1651.53,-0.8825935810139385,0.9702128885912258,187.64,2.02,5.18,144.13,47.0,92.64,0.98,3.4,10.0,6.71,No,Red,No,1,16,358257.6393,1
2183,2.303293722472689,1372.58,-0.6160547855516052,0.9702128885912258,516.07,2.82,9.14,20.34,24.55,99.25,1.25,6.37,5.66,8.57,No,Blue,No,1,9,410948.4637,1
2185,0.05213178056354542,1318.78,-0.42765109452269257,-0.008388007682344774,230.0,16.96,5.52,47.21,25.24,99.01,1.54,3.48,9.88,5.18,No,Yellow,No,1,19,327152.4868,1
2186,0.9380981930193183,1436.09,0.5886803834959143,0.9702128885912258,587.68,29.05,7.51,5.69,8.44,90.56,1.76,6.86,5.14,7.86,No,Yellow,Yes,1,9,366702.7872,1
2187,1.6169766054905763,1242.17,-0.0767987570903431,0.9702128885912258,584.2,17.32,6.93,41.68,14.22,94.65,0.41,5.74,8.83,8.73,No,White,No,1,8,495425.4076,0
2188,2.109849653473407,1160.99,0.9357148504245326,0.9702128885912258,436.24,38.53,6.37,6.27,2.08,99.9,1.17,5.55,3.28,6.35,Yes,Blue,No,1,20,465260.0928,0
2191,1.6907869341680584,1447.91,-0.2668683159058584,-0.008388007682344774,1070.12,32.88,6.17,55.78,11.09,96.55,1.67,5.5,7.25,7.54,Yes,White,No,2,19,570095.7837,1
2200,0.7560305459239006,1188.36,0.07312908018482747,0.9702128885912258,922.31,14.75,8.36,55.61,6.36,99.9,1.41,9.29,8.54,3.4,No,Red,No,1,18,426185.1217,1
2202,-0.13437065075250493,550.0,0.9746170654258911,-0.008388007682344774,659.46,12.74,7.76,67.2,7.45,96.14,1.89,6.75,4.64,6.01,No,White,Yes,1,14,331748.4182,1
2203,0.1759829235681439,627.24,-1.1878277437103808,1.9488137848647964,76.12,12.23,6.75,39.91,16.99,95.85,1.56,5.32,7.31,4.01,Yes,Blue,Yes,1,21,255145.1085,1
2205,1.2920575757696227,1551.69,2.1480185137738945,0.9702128885912258,962.41,37.62,8.25,33.29,6.53,94.18,1.56,7.01,8.95,9.46,No,White,No,1,4,611865.0967,0
2206,0.38351460295671524,1764.72,1.2694377767522593,-0.008388007682344774,1316.05,36.55,7.44,41.82,10.11,95.33,1.72,6.59,10.0,7.25,No,Yellow,Yes,1,11,539339.0473,1
2207,1.0616974672280208,831.53,-0.037047390224581034,-0.008388007682344774,673.58,13.15,9.23,43.92,8.18,92.31,1.17,4.2,6.92,6.58,Yes,Green,No,2,20,270215.3455,1
2209,-0.14407952146253142,1202.39,0.5316127001671547,-0.9869889039559153,470.15,72.09,4.57,59.02,12.77,96.57,1.4,3.02,7.84,6.05,No,Red,Yes,1,13,305023.4186,1
2210,1.787652001185845,679.89,1.1780686483179394,0.9702128885912258,124.47,22.76,9.15,14.32,5.48,91.58,0.49,6.35,0.85,5.66,No,Yellow,No,1,19,425968.8509,1
2217,0.05410265807023079,797.2,2.2148726064338953,-0.9869889039559153,650.63,9.84,6.88,27.11,3.5,95.79,1.55,5.64,5.11,3.94,Yes,White,No,1,13,227624.7973,1
2219,1.27292157873917,1593.93,1.393344902760844,1.9488137848647964,328.26,36.44,8.9,9.97,20.46,92.56,1.7,6.7,6.84,8.25,No,Green,No,1,14,673019.0664,1
2220,0.25454100765056964,1338.96,1.2031319454794924,-1.9655898002294858,356.98,43.5,4.36,81.9,49.81,96.64,1.61,2.75,5.46,7.78,No,Blue,No,1,10,241464.7263,1
2221,1.466645811176256,1476.57,1.4077286446914017,-0.008388007682344774,711.54,48.08,9.32,55.25,4.13,91.8,2.91,7.57,8.32,8.31,No,White,No,1,21,516560.841,1
2224,0.9264947819990371,915.33,0.518303370606699,0.9702128885912258,404.85,7.19,6.52,30.86,49.13,88.4,1.2,5.36,1.14,4.24,No,White,Yes,1,21,328689.7898,1
2228,1.3900850345983509,1659.3,-0.8084863045864331,1.9488137848647964,456.1,26.96,9.4,39.95,14.22,98.64,1.64,7.04,7.64,6.93,No,Green,Yes,1,9,678824.4476,1
2229,0.238217497892602,1302.39,-0.3891803683669995,0.9702128885912258,384.91,32.64,7.29,39.67,2.99,99.13,0.56,6.73,6.7,8.52,Yes,Green,No,1,18,350525.4698,1
2231,0.7320453921460199,550.0,3.1867964018617068,-1.9655898002294858,565.61,0.54,7.97,19.29,5.05,99.9,1.18,6.88,9.55,5.93,No,Green,Yes,1,6,393036.0861,1
2232,1.1587439914177575,1033.37,1.059432637460435,-0.008388007682344774,448.17,18.95,4.52,79.24,5.93,95.12,2.53,4.15,3.19,5.72,No,Blue,Yes,1,0,412620.0108,1
2233,-0.13496493479450217,1674.51,0.1714138265649584,-0.9869889039559153,394.53,49.99,6.35,11.87,3.28,94.83,1.34,5.91,4.43,6.61,No,Red,No,2,22,270933.0098,1
2239,0.4264966173540968,1250.06,0.322205828942064,-0.9869889039559153,536.38,17.66,5.36,99.15,18.13,89.97,1.94,4.14,8.98,8.54,Yes,Red,Yes,1,3,224368.8809,1
2240,-0.060331849900624776,866.41,-0.5629790706384727,1.9488137848647964,114.21,35.76,9.05,41.86,8.48,99.9,1.86,7.01,8.14,5.95,No,Blue,Yes,1,11,474327.9481,1
2241,2.5611887749729414,1482.85,1.2859830437820723,0.9702128885912258,297.09,19.69,10.0,45.34,10.93,97.07,1.35,9.12,5.21,8.18,Yes,Green,Yes,1,24,847344.1683,0
2245,0.5985914240695074,760.77,-1.1878277437103808,0.9702128885912258,57.28,15.77,8.78,61.77,4.59,99.9,1.25,7.33,2.45,3.29,No,Blue,No,1,14,229680.3113,1
2249,0.6710149077355694,1362.44,1.2134940022330016,-0.008388007682344774,1264.2,14.43,7.43,92.36,36.86,94.79,0.58,8.11,10.0,10.0,No,Green,No,1,17,633783.7663,1
2251,-0.15977215420452778,713.17,-0.38086847103644156,-0.008388007682344774,133.48,53.55,4.7,79.27,41.13,97.9,1.79,4.95,6.28,9.6,No,Green,Yes,1,13,212024.2535,1
2253,0.9396901648613524,1003.08,1.1286791787605812,-0.008388007682344774,553.67,38.64,7.21,100.78,20.91,96.32,2.08,5.66,6.35,6.69,No,Blue,Yes,1,7,276961.1672,1
2256,0.020728566548468295,633.49,0.4830414510053782,-0.008388007682344774,27.15,25.92,6.27,121.9,22.2,95.12,1.31,5.48,8.83,4.76,No,White,Yes,2,20,205274.059,1
2257,1.5233282899033642,810.43,-0.4905699352088786,0.9702128885912258,137.27,36.27,7.95,30.45,9.68,99.9,2.1,6.96,4.99,6.51,No,Blue,No,1,25,670428.2816,1
2262,0.12000956498605658,1408.84,0.3474589700670159,-0.008388007682344774,451.37,4.96,10.0,15.97,10.1,91.61,1.03,7.77,6.32,8.77,No,White,No,1,11,674243.2779,1
2263,0.5348632998106492,1630.18,-0.4764798228078851,0.9702128885912258,513.19,3.33,7.62,15.92,3.15,97.79,1.41,8.13,6.1,6.16,Yes,Yellow,Yes,1,17,544151.2653,0
2265,-0.051386668144395124,1240.92,0.18583828481565204,-0.008388007682344774,154.29,60.77,10.0,92.89,34.28,95.58,1.24,6.39,1.47,2.75,No,White,No,1,19,194230.5541,1
2267,0.6496329842129397,1645.3,-1.1699406795999088,0.9702128885912258,87.61,72.39,6.51,22.7,4.37,94.86,0.89,8.29,8.4,7.1,No,Blue,No,1,14,370110.3211,1
2269,0.0408540556023158,1406.94,-0.5843792953238871,-0.008388007682344774,1166.61,46.11,8.47,41.97,31.71,89.92,1.71,4.93,10.0,7.0,No,Red,Yes,1,12,443215.2919,1
2270,1.22009902512032,780.23,2.4593655418547304,-0.008388007682344774,47.61,48.52,5.77,37.34,27.49,92.44,1.33,5.87,3.65,7.64,No,Green,No,2,41,424679.6529,1
2276,2.8990951418916784,1725.08,2.341125286237813,0.9702128885912258,1058.41,4.47,8.0,24.07,7.61,91.31,1.42,8.59,8.98,9.5,No,Red,Yes,1,19,815845.6371,1
2277,0.2468212280241491,550.0,1.505837752990444,0.9702128885912258,584.5,38.03,6.43,35.22,25.15,99.3,1.68,6.58,3.45,5.06,No,Green,No,1,13,301117.8491,1
2278,-0.06320837770782785,901.11,-0.11815986953113602,0.9702128885912258,914.75,17.68,9.67,76.07,12.77,99.9,0.91,6.81,4.8,7.02,No,Red,No,2,17,468925.6717,1
2284,3.6095197819167466,2405.6,2.2360293017082764,1.9488137848647964,171.16,38.32,8.09,37.58,0.33,93.93,1.24,5.79,0.71,3.34,No,Yellow,No,1,11,681414.252,1
2286,-0.1562288296770781,1289.57,0.5172441258060105,-0.008388007682344774,750.31,18.16,10.0,54.58,15.02,96.1,1.39,6.52,7.23,8.76,Yes,Green,No,1,16,431224.6999,1
2287,-0.11635918793077171,1590.23,-1.1878277437103808,-0.008388007682344774,599.36,22.85,8.99,5.58,48.58,93.03,0.52,3.98,2.99,2.69,Yes,Green,No,1,9,163705.5124,1
2289,-0.15418997990045946,550.0,1.6483581659550717,-0.008388007682344774,807.34,22.01,5.09,102.42,2.18,94.56,1.73,4.2,5.98,5.51,No,White,No,2,26,192649.1127,1
2290,0.6030445057760441,550.0,0.3273030824035171,0.9702128885912258,781.13,14.52,8.0,22.8,1.65,94.53,1.89,5.24,10.0,6.87,Yes,Green,Yes,1,0,224154.7601,1
2293,0.9621543377926962,1376.09,0.061742722728390896,1.9488137848647964,301.07,24.4,7.3,43.79,23.46,99.9,1.97,7.01,8.49,6.73,Yes,Red,Yes,1,19,428499.5365,1
2294,0.4318904972359692,816.3,-0.48824349651954063,-0.008388007682344774,377.18,41.32,6.85,32.95,15.15,90.71,1.62,6.44,10.0,6.87,No,Red,No,1,-2,209995.3714,1
2299,1.2151511035039382,1170.91,-0.4116707630226638,-0.008388007682344774,368.51,22.73,5.1,3.38,16.55,95.91,1.16,7.01,4.47,4.7,No,Yellow,No,1,3,371709.5387,1
2300,0.03324221089801927,666.52,-1.1878277437103808,1.9488137848647964,773.56,47.59,5.41,52.71,9.19,99.76,0.68,4.33,10.0,5.28,No,White,Yes,1,15,250643.4901,1
2302,2.1245966919091357,760.03,1.4760646520330523,1.9488137848647964,591.83,0.98,8.04,57.29,13.43,86.52,0.73,4.03,9.04,5.87,No,Red,No,1,16,435630.4415,1
2305,1.8972329285412115,1535.36,0.5106328450827412,0.9702128885912258,331.35,19.7,9.08,41.53,14.79,97.79,1.02,6.94,10.0,9.18,No,White,Yes,3,57,413093.881,1
2308,0.45994210210172093,1540.65,1.1656361569216738,-0.9869889039559153,637.56,20.01,7.68,30.64,7.93,94.05,0.7,7.58,10.0,7.49,No,Green,No,1,16,339477.876,1
2313,0.7042190362841995,1463.97,0.18730933852231904,0.9702128885912258,244.47,18.82,8.0,48.42,13.95,92.28,1.77,3.42,2.43,5.29,Yes,Blue,No,1,20,275682.3283,1
2314,2.2956705953398657,550.0,1.2407845971724716,1.9488137848647964,424.1,25.76,5.82,73.57,0.21,99.9,0.65,7.01,6.16,6.81,No,Red,No,1,16,412305.0067,1
2319,0.9874632896361913,1255.38,0.986068965637981,0.9702128885912258,482.12,54.16,8.53,19.94,3.53,93.38,1.08,6.82,9.91,9.58,Yes,Yellow,No,1,17,429919.0157,1
2321,0.4892601199458187,550.0,-0.3268147077406228,-0.9869889039559153,446.16,10.26,4.6,10.29,3.38,91.27,1.61,4.56,4.37,4.95,Yes,Blue,No,1,20,219944.2444,1
2324,1.6902182530210617,1225.4,0.7763482201099475,-0.008388007682344774,914.01,13.38,5.69,8.14,1.76,99.9,1.88,6.59,9.36,4.44,No,Red,No,2,29,454040.2728,1
2325,-0.15142388630438128,1644.05,0.6292071210875659,-0.9869889039559153,773.41,38.59,5.94,37.46,0.33,94.86,1.88,4.63,2.65,4.76,No,Yellow,No,1,14,317478.1862,1
2326,0.6306609533270939,1687.01,1.8578279373960347,-0.008388007682344774,48.68,38.76,8.74,79.76,27.18,98.05,1.32,8.62,4.76,4.56,No,Yellow,No,1,17,512508.5385,1
2327,-0.15767222068593437,1076.92,-1.1878277437103808,-0.9869889039559153,2.04,28.23,3.84,82.35,8.37,95.4,1.68,5.44,7.91,7.32,No,Green,No,1,13,154221.0775,1
2328,-0.022832642258755222,1646.72,-0.11745496233322919,-0.008388007682344774,581.83,41.02,4.96,62.51,10.11,98.88,1.26,3.92,7.1,6.82,No,Red,Yes,1,17,400348.3466,1
2329,0.17765311789495397,1770.71,0.8469753997310121,-0.008388007682344774,433.66,20.92,8.76,7.51,14.28,92.5,1.92,5.35,6.71,9.11,No,Yellow,No,1,23,664155.5827,1
2330,1.4857021859069894,970.36,0.9644456221954386,0.9702128885912258,688.02,51.9,3.09,73.54,1.89,90.49,1.16,4.0,3.19,1.98,No,Yellow,Yes,1,0,444427.4869,0
2331,2.6444154410070584,1415.72,-0.931255409342236,1.9488137848647964,886.91,0.54,9.38,47.91,5.6,89.61,1.29,7.6,8.73,8.03,No,Green,No,1,19,544566.8015,1
2332,1.3115606313154249,1162.89,1.709374639418343,0.9702128885912258,324.98,2.07,7.03,23.05,0.3,91.41,0.64,6.68,4.43,5.67,Yes,Blue,No,1,25,653492.7465,1
2333,1.5971059386956459,1964.22,1.782490042686112,-0.008388007682344774,587.32,29.28,7.03,4.3,7.01,88.0,2.04,8.86,5.93,5.24,No,Blue,Yes,1,23,508203.6968,1
2335,0.015646377905940728,1868.73,0.16114491277699491,-0.008388007682344774,455.84,51.17,5.86,97.31,3.13,89.24,1.81,6.4,6.46,7.88,No,Green,No,2,26,312288.1707,1
2338,1.2683288931287748,1568.19,-0.02909103890494466,-0.008388007682344774,92.9,34.4,6.91,95.79,19.86,91.8,1.57,7.05,2.87,4.52,Yes,Yellow,Yes,1,19,368733.9513,1
2339,2.169135654805319,636.25,1.5635882079157042,1.9488137848647964,571.31,30.16,4.86,60.34,12.56,87.79,1.67,8.01,7.26,2.41,No,Blue,Yes,1,11,584450.9103,1
2340,1.129168801197267,1300.92,0.3077289545447277,-0.9869889039559153,604.27,69.29,5.45,21.26,5.97,88.84,1.56,5.63,7.42,4.82,No,White,No,2,34,372580.1606,1
2341,0.22252969058308705,1358.99,-0.5439459852143808,-0.008388007682344774,346.6,51.8,7.26,23.07,7.19,89.41,1.74,5.81,3.47,2.12,No,Blue,Yes,2,31,338994.4096,1
2343,1.4907155944891335,1627.88,1.2901870747027682,-0.9869889039559153,715.12,42.88,9.02,62.93,11.74,99.05,0.65,6.75,5.41,5.02,No,White,Yes,1,22,559303.9752,1
2345,0.5355382956372592,1397.05,-0.04135650015959837,-0.008388007682344774,785.28,88.12,3.31,28.15,32.61,91.15,2.09,2.59,8.17,7.05,No,Green,No,2,63,307161.7668,1
2348,1.1965322315437716,1903.45,0.518733388575037,-0.9869889039559153,312.82,28.74,6.48,33.87,15.65,93.21,1.93,5.74,4.81,4.53,No,White,No,1,4,381435.706,1
2349,0.868973646303206,550.0,0.592685254896804,0.9702128885912258,510.33,20.0,10.0,13.31,27.0,99.9,1.02,6.27,6.01,6.24,No,Red,No,1,13,278043.3178,1
2350,0.6912466009222749,804.0,1.1323282857761854,-0.9869889039559153,85.31,2.7,6.19,4.94,3.68,96.17,1.5,6.2,9.67,5.61,No,Yellow,Yes,1,14,361865.046,1
2351,0.19349460650512915,1450.56,0.30396827082759337,-0.008388007682344774,691.7,32.15,7.74,87.01,11.36,94.15,1.22,5.23,8.17,5.71,No,Yellow,No,1,9,349738.861,1
2352,0.2240448717206141,1160.49,1.1114847214920074,-0.008388007682344774,162.88,17.36,8.28,39.63,7.94,86.06,1.9,7.8,5.81,5.97,No,Yellow,No,1,4,520451.2907,1
2355,0.08951963698897299,636.72,-0.41871130685288704,-0.008388007682344774,600.31,56.71,5.79,14.92,37.87,89.58,1.85,2.29,7.53,5.01,No,Green,No,1,19,162127.6579,1
2359,-0.10871508821374622,1033.09,-0.5947985567118981,-0.9869889039559153,127.95,2.94,4.3,16.02,0.04,83.58,1.67,3.45,3.14,4.85,Yes,Blue,No,1,13,147960.7724,1
2360,0.41915973706036386,1556.04,1.4536042240094762,-0.008388007682344774,129.86,23.05,8.21,29.92,10.8,96.14,1.76,7.47,3.45,7.15,No,Yellow,Yes,1,19,490452.6457,1
2361,2.17317399771569,1457.84,2.492314376149102,-0.9869889039559153,467.27,2.95,8.45,5.81,9.22,99.9,1.51,9.88,10.0,2.81,No,Blue,No,1,3,797067.4646,1
2364,0.768639476249322,1634.15,1.0763199343878844,-0.9869889039559153,345.16,22.1,7.3,24.2,29.34,95.23,2.05,6.64,6.09,6.88,Yes,White,No,1,19,400893.2052,1
2366,0.25109482708361985,1704.13,-0.7467035334321498,-0.008388007682344774,458.03,35.75,7.58,60.96,4.69,95.19,1.91,3.79,5.61,3.54,Yes,Red,No,1,23,304716.9523,1
2367,0.05410324077150353,728.9,1.6818704785502974,-0.9869889039559153,522.87,35.02,6.2,86.95,25.22,90.98,1.85,4.25,7.36,5.12,Yes,Green,No,1,23,187122.5358,1
2368,0.6368048976080933,730.27,1.053690393267223,-0.008388007682344774,517.02,35.45,6.15,117.56,39.82,87.57,1.27,6.29,0.67,4.03,No,White,No,1,11,438809.9487,1
2369,0.5517134050329574,1708.43,0.4222292888071276,-0.008388007682344774,673.86,35.68,8.29,85.52,8.14,88.64,0.66,6.48,4.56,5.14,No,Green,No,1,7,453310.583,1
2370,-0.17526220868479056,1078.54,0.0658005835086293,0.9702128885912258,674.21,35.41,9.75,17.15,3.12,96.55,1.28,6.11,6.77,4.27,No,Blue,Yes,1,7,363037.3985,0
2371,-0.12278464951436019,1210.53,-1.1878277437103808,-0.008388007682344774,637.78,93.99,6.85,73.47,32.55,86.13,1.02,6.52,4.74,4.64,Yes,Blue,No,1,10,228810.6624,1
2372,0.4661426037012095,1372.23,0.2560092425945646,-0.008388007682344774,512.42,33.14,8.03,3.61,28.02,93.35,0.98,9.45,6.49,8.38,No,Red,No,1,15,446460.9746,1
2373,0.15803278089861605,1253.88,-1.1878277437103808,0.9702128885912258,381.02,28.24,4.5,15.66,18.13,91.55,1.51,2.31,1.75,5.01,No,Blue,No,1,15,236697.1222,1
2378,1.3091068236469616,550.0,0.15985577226475417,1.9488137848647964,666.56,18.8,9.58,27.06,0.4,97.02,1.34,6.2,8.11,5.06,Yes,White,No,2,21,517561.8996,1
2381,0.12470875507019409,1165.21,-1.1878277437103808,-0.008388007682344774,504.28,13.42,8.38,34.69,26.67,94.97,1.73,7.27,7.19,7.36,No,Yellow,No,1,17,217203.3078,1
2382,1.034220190717027,988.52,1.0503089365809934,0.9702128885912258,347.82,21.94,7.03,0.83,26.95,95.81,1.68,6.56,4.73,6.38,Yes,Red,Yes,1,18,356610.4677,1
2383,0.38015434518861574,1106.25,-0.35511173658048045,0.9702128885912258,12.16,40.24,5.44,37.55,30.41,87.69,1.05,5.98,6.82,3.7,Yes,Blue,Yes,2,24,361789.783,1
2388,0.5760631306901282,1329.39,-0.38210966997674983,0.9702128885912258,14.21,18.95,4.98,54.14,33.12,97.14,1.16,4.93,8.51,5.71,No,White,Yes,1,9,540038.6407,1
2389,1.3157324321296027,1705.16,0.34543929906489734,-0.008388007682344774,322.12,35.25,9.31,1.83,6.41,93.48,0.84,4.97,2.19,5.52,No,Red,Yes,1,12,295647.255,1
2390,0.48012103718223437,1228.67,-0.40157122060146566,-0.008388007682344774,255.69,20.08,7.81,137.5,18.17,91.63,0.84,3.0,0.09,4.19,Yes,Blue,No,1,10,417785.7389,0
2395,0.802792756578732,1011.88,1.4234555642905455,1.9488137848647964,343.21,66.43,6.08,37.02,23.36,94.08,1.47,3.59,6.83,6.21,No,Yellow,Yes,1,14,496885.595,1
2398,0.9185115128484845,2521.89,-1.1878277437103808,-0.008388007682344774,1387.77,56.83,8.38,42.96,10.51,99.9,0.35,4.48,4.22,6.82,No,Blue,Yes,2,23,485085.9289,1
2402,0.6400245026100435,1551.59,-0.27258895258566934,-0.008388007682344774,221.29,16.56,9.54,87.02,20.37,99.46,1.77,6.76,5.55,5.96,No,Red,Yes,1,6,382177.6176,1
2405,0.9225527392977241,1688.52,-0.5717145774896836,-1.9655898002294858,626.23,23.41,4.41,60.56,24.68,99.9,1.38,4.69,5.04,6.26,No,White,No,1,9,350547.1591,1
2409,0.4091704685001361,1719.91,-1.1878277437103808,-0.008388007682344774,524.54,35.11,6.12,6.89,10.26,92.33,1.63,5.58,4.78,6.85,No,Blue,No,1,15,319247.5692,1
